"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045936","negative regulation of phosphate metabolic process","145/4770","378/18888",0.383597883597884,1.51895111643539,5.92411161036009,9.66220529806181e-09,8.60480621121758e-07,6.45340768981e-07,"PRKAR2B/SPAG9/MVP/WWTR1/HGF/STAP1/DTNBP1/IPO5/PPP2R5A/ROCK1/NCK2/TRIB2/TIGAR/PSEN1/PTPRC/PIBF1/DNAJA1/TMED2/FKBP1A/IRAK3/TFAP4/TSPO/PDGFB/SLC8A3/PPP1R16B/PYCARD/URI1/TGFB1/RASIP1/PPP2R1A/HSPB1/DVL1/CORO1C/CDKN1B/PTPN6/DUSP22/NNT/PDE4D/MACROH2A1/PRKAR2A/PLEK/GADD45A/RGS2/ITGB1BP1/PTPA/PPP4R4/FKBP1B/DUSP1/MASTL/CRY2/INHBA/CDKN2C/KLHL31/IL1B/BMP2/ATG14/PRKRIP1/SMO/CDKN2D/SNX6/CDKN1C/CBFA2T3/APOC1/SLC27A1/CEP85/LGALS3/PPARG/INPP5K/ZBED3/EPHB2/PRR5L/PKIB/MICAL1/NIBAN1/PWP1/SPRY2/TARBP2/WARS1/DUSP10/CALM2/CTDSPL/SLIT2/MFHAS1/CDKN2B/C9orf72/PTPRJ/MGAT5/GPD1L/HHEX/CNKSR3/IMPACT/UBASH3B/UCHL1/SAMSN1/DEPTOR/CD109/NCK1/PPP1R15B/ZFYVE28/CALM3/ADAR/PTPN13/ZC3H12A/PRKCD/DUSP7/SPINK1/FBP1/SPRED1/TERF2IP/PLK1/DDIT4/STAT3/PKIG/PTEN/QARS1/PARP14/HEG1/PPM1E/CTDSP2/PTPN2/ANKLE2/TAF7/MYADM/NPM1/SLC8A1/SOCS3/CIB1/SOCS1/PRKG1/AIDA/NF2/HEXIM1/SEMA4D/PRKAR1B/LRRK2/PTPN1/NF1/SIRPA/INPP5F/RACK1/AKT1S1/IPO7/FIS1/PRKDC/LYN",145
"GO:0050863","regulation of T cell activation","146/4770","382/18888",0.382198952879581,1.51341170272317,5.8924411968528,1.13494078936649e-08,9.96698695995043e-07,7.47501207031584e-07,"MAD1L1/HFE/FYN/BID/RUNX3/TNFRSF9/ARID1B/RC3H2/PRDM1/TSPAN32/AP3D1/SMARCD1/NCK2/IL4R/ARG2/PTPRC/CYLD/LAG3/CD209/EFNB1/JAK2/IL12RB1/TNFSF13B/DNAJA3/PYCARD/CD276/RIPK2/IL7/IL4I1/LILRB1/RASAL3/EBI3/TYK2/JAK3/DOCK8/SHB/VSIR/MAP3K8/ZMIZ1/CCL2/KAT2A/CRTAM/MDK/AMBRA1/IL23A/PTPN6/RIPOR2/DUSP22/IL12B/CD86/HES1/IL1A/SLAMF1/ARID1A/FOXO3/SLC46A2/GPAM/CD274/HSPH1/CD80/PCK1/BTN2A2/SOX4/IRF1/IL1B/TNFSF9/CD70/TNFSF14/CCR7/ADORA2A/RAC2/LILRB2/IDO1/LGALS3/FLOT2/IL6ST/IL2RA/ANXA1/HAVCR2/DTX1/GPNMB/IL6/ACTL6A/MARCHF7/HLX/IRF4/LRRC32/SLC7A1/BRD4/ILDR2/ABL2/DUSP10/ITPKB/SOX13/ZC3H8/HSPD1/NFKBIZ/TNFRSF21/IL18/ADAM8/SH3RF1/BATF/BRAF/NCK1/RUNX1/TNFRSF13C/NLRP3/ZC3H12A/IL15/CASP3/CGAS/SYK/BRD7/RAG1/B2M/NOD2/PRDX2/CTNNB1/RHOH/IL7R/JUNB/CEBPB/RASGRP1/CCL19/SMARCC1/STAT5B/PTPN2/ASCL2/SOCS1/FANCA/ZP3/ARID2/CD55/CD47/ADA/IL27/PELI1/SPN/PDCD1LG2/SIRPA/HLA-A/TREX1/HLA-DOB/LYN/CCL5/PIK3R6",146
"GO:0010563","negative regulation of phosphorus metabolic process","145/4770","379/18888",0.382585751978892,1.51494332984849,5.8862900068955,1.17950094070735e-08,1.02164170521816e-06,7.66207892990139e-07,"PRKAR2B/SPAG9/MVP/WWTR1/HGF/STAP1/DTNBP1/IPO5/PPP2R5A/ROCK1/NCK2/TRIB2/TIGAR/PSEN1/PTPRC/PIBF1/DNAJA1/TMED2/FKBP1A/IRAK3/TFAP4/TSPO/PDGFB/SLC8A3/PPP1R16B/PYCARD/URI1/TGFB1/RASIP1/PPP2R1A/HSPB1/DVL1/CORO1C/CDKN1B/PTPN6/DUSP22/NNT/PDE4D/MACROH2A1/PRKAR2A/PLEK/GADD45A/RGS2/ITGB1BP1/PTPA/PPP4R4/FKBP1B/DUSP1/MASTL/CRY2/INHBA/CDKN2C/KLHL31/IL1B/BMP2/ATG14/PRKRIP1/SMO/CDKN2D/SNX6/CDKN1C/CBFA2T3/APOC1/SLC27A1/CEP85/LGALS3/PPARG/INPP5K/ZBED3/EPHB2/PRR5L/PKIB/MICAL1/NIBAN1/PWP1/SPRY2/TARBP2/WARS1/DUSP10/CALM2/CTDSPL/SLIT2/MFHAS1/CDKN2B/C9orf72/PTPRJ/MGAT5/GPD1L/HHEX/CNKSR3/IMPACT/UBASH3B/UCHL1/SAMSN1/DEPTOR/CD109/NCK1/PPP1R15B/ZFYVE28/CALM3/ADAR/PTPN13/ZC3H12A/PRKCD/DUSP7/SPINK1/FBP1/SPRED1/TERF2IP/PLK1/DDIT4/STAT3/PKIG/PTEN/QARS1/PARP14/HEG1/PPM1E/CTDSP2/PTPN2/ANKLE2/TAF7/MYADM/NPM1/SLC8A1/SOCS3/CIB1/SOCS1/PRKG1/AIDA/NF2/HEXIM1/SEMA4D/PRKAR1B/LRRK2/PTPN1/NF1/SIRPA/INPP5F/RACK1/AKT1S1/IPO7/FIS1/PRKDC/LYN",145
"GO:0050727","regulation of inflammatory response","159/4770","425/18888",0.374117647058824,1.48141176470588,5.83464074386851,1.42847758721356e-08,1.22057618702045e-06,9.15404200625475e-07,"FGR/FYN/EXTL3/HGF/BIRC3/STAP1/SBNO2/TNFRSF1A/IFI35/RORA/FCGR2B/PTGS2/PTPRC/CYLD/MGST2/TREM2/JAK2/DDT/OSM/RHBDD3/PSMA6/NFKBIA/HCK/ELF4/ACP5/ACOD1/TRADD/MEFV/PYCARD/TGFB1/NKG7/HAMP/PIK3CG/AHR/CCL1/NFKB1/IL10RA/BIRC2/MDK/MVK/IL23A/PTPN6/IL12B/WNT5A/FXR1/FOXP1/IL1R1/PROC/TNFAIP3/NMI/TNFAIP6/PLCG1/ZBP1/IL1B/FFAR2/CCR7/IRF3/ADORA2A/RHBDF2/LBP/LDLR/IDO1/NINJ1/PPARG/SYT11/ALOX5AP/IL6ST/IL2RA/DAGLA/ETS1/ANXA1/NT5E/IL6/AOAH/CCN3/RIPK1/TLR2/CASP1/CASP5/SLC39A8/TRIM65/TNFRSF11A/BRD4/SIGLEC10/ARNT/DUSP10/S100A8/NFKBIZ/AGTR1/OSMR/PLK2/TSLP/TNIP1/MFHAS1/PTGES/CELF1/IL18/ADAM8/PIK3AP1/MAPK13/NCF1/NLRX1/NLRP3/S100A9/S100A12/ADORA1/AIM2/PRKCD/IL15/RICTOR/TLR3/GPER1/SYK/SMAD3/NOD2/STAT3/FABP4/ADORA2B/FPR2/PTGER4/CEBPB/IL16/MYD88/RELA/STAT5B/PTPN2/LPL/SPHK1/IL17RA/SHARPIN/CDH5/FUT7/SOCS3/TAFA3/USP18/FFAR3/FFAR4/LILRA5/FANCA/ZP3/LRRK2/CD47/ADA/CASP4/SHPK/SPN/SIRPA/C2CD4A/STK39/SUCNR1/CARD16/C2CD4B/GPSM3/TREX1/GPX1/IRGM/CEBPA/LYN/CCL5",159
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","56/4770","112/18888",0.5,1.97987421383648,6.04549537082807,1.47327046887913e-08,1.24206522329636e-06,9.31520485936909e-07,"NDUFAB1/SLC25A13/SPHK2/VPS9D1/NDUFB2/TREM2/ATP5F1D/NDUFB7/TAFAZZIN/NME4/ANTKMT/TGFB1/LIPA/NDUFS8/ATP5F1B/NDUFS7/ATP5PB/SDHB/ATP5F1E/NDUFA5/NDUFA10/ATP5MC2/NME7/SDHC/NDUFS6/NDUFB9/ATPSCKMT/ATP5F1A/ATP5MC3/ATP5PF/ATP5MJ/ATP5MC1/NDUFV3/NDUFB6/STOML2/ATP5F1C/COX11/NDUFV1/NDUFS5/ATP5ME/IMPDH2/ATP6V0C/ND2/ND5/ND4/ND1/ATP6/SDHD/UQCC3/ND4L/NDUFS3/ATP8/NME1/ATP5MF/ATP5PO/NME2",56
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","72/4770","157/18888",0.45859872611465,1.8159355846653,5.96731974609987,1.59983037407898e-08,1.33101677043439e-06,9.98232110142076e-07,"GCLC/CFLAR/TNFRSF12A/ZMYND11/BID/HGF/GCLM/CTNNA1/TRAF1/EYA2/SP100/FGFR1/PTPRC/CYLD/ICAM1/ITGA6/RFFL/STK4/PYCARD/STX4/IL7/PPP2R1A/TGFBR1/UNC5B/RPS6KB1/EYA4/IL1A/ACVR1/HTRA2/ARHGEF2/TNFAIP3/TNFSF10/INHBA/G0S2/IL1B/RBCK1/IFI6/TRAF2/LGALS3/RAF1/FAIM2/SKIL/RIPK1/YAP1/THBS1/ITGAV/PML/NOL3/PMAIP1/MCL1/PHIP/TCF7L2/ITPRIP/SH3RF1/DEPTOR/EYA3/FAIM/DEDD2/GPER1/PRDX2/TMC8/FEM1B/RNF34/BCL2L1/PPP1CA/RELA/SIAH2/FAF1/NF1/DDX3X/GPX1/TNFSF12",72
"GO:0030099","myeloid cell differentiation","163/4770","439/18888",0.37129840546697,1.47024827724531,5.79464919020748,1.72571161656614e-08,1.40125934698572e-06,1.05091243466553e-06,"CASP10/CFLAR/SLC25A5/KMT2E/PAF1/ARID4A/GAB2/KCNQ1/PITHD1/CASP8/SBNO2/FECH/TFE3/ACTN1/FOSL2/GPR137B/CNOT4/PSEN1/KAT6A/CHMP5/SNX10/TESC/PABPC4/HDAC6/TREM2/JAK2/HSCB/EP300/BRD1/HIF1A/ACIN1/NFKBIA/RELB/ERCC2/LILRB1/SLC1A5/TGFB1/CDK6/ITGB8/LIPA/SH3PXD2A/CSF3/NAGLU/FBXW7/TCIRG1/SLC11A2/IL23A/SH2B3/PTPN6/NEDD9/VEGFA/IL12B/NR3C1/FOXP1/STAT1/EPAS1/CREB1/FOXO3/PRXL2A/INHBA/TNFAIP6/BATF3/FAM210B/NDP/MT1G/BMP2/THRA/CCR7/STAT5A/KLF2/RAC2/CDKN1C/CBFA2T3/ZBTB46/PIAS3/PPARG/TSPAN2/NOTCH2/CD101/ETS1/ACVR1B/ABCB10/ABI1/IRF4/RIPK1/TLR2/TMOD3/PML/TNFRSF11A/ARNT/ITPKB/LYAR/PIK3R1/PURB/NCAPG2/MFHAS1/CDKN2B/OCSTAMP/CEBPG/UBASH3B/PRKCA/KLF10/HEATR3/PPARGC1B/BATF/CD109/C1QC/RUNX1/ADAR/NBEAL2/RACGAP1/RBM15/IFI16/SNRK/CCR1/IL15/CASP3/TLR3/DCSTAMP/FBN1/B2M/NEMP1/CTNNB1/BATF2/STAT3/TET2/ROR2/GPR183/FASN/OSCAR/JUNB/CEBPB/BPGM/CCL19/MYD88/GPR137/STAT5B/NRROS/PTPN2/CTNNBIP1/TMEM64/ANXA2/PRKX/CSF1/CIB1/GP1BA/SOCS1/MITF/ISG15/NF1/FLNA/DLL1/L3MBTL3/UBD/NME2/CEBPA/PRKDC/LYN/H4C14/H4C9/RAB7B/H4C4/H4C2",163
"GO:0050688","regulation of defense response to virus","37/4770","63/18888",0.587301587301587,2.32556653688729,6.12573782093271,1.72858182927227e-08,1.40125934698572e-06,1.05091243466553e-06,"TRAF3IP2/TSPAN32/NT5C2/IL12RB1/PYCARD/LILRB1/RIGI/IL23A/TRIM38/IL12B/STAT1/TNFAIP3/CCDC92/TRIM6/IL1B/APOBEC3F/EIF2AK4/TRAF3/TRIM22/PPM1B/PARP9/HERC5/TARBP2/ATG12/TOMM70/AIM2/DTX3L/ZC3H12A/IL15/CGAS/SIN3A/IFNLR1/IL27/SPN/IRGM/APOBEC3G/MMP12",37
"GO:1990266","neutrophil migration","62/4770","129/18888",0.48062015503876,1.90313490322266,5.98269318306182,1.77257672813318e-08,1.41873451290963e-06,1.0640184090926e-06,"EDN1/CXCL2/CCL17/PIK3CG/CCL7/CCL2/CCL8/CCL1/MDK/IL23A/RIPOR2/IL1A/CCL20/IL1R1/TNFAIP6/PREX1/TREM1/CXCL6/IL1B/CCR7/RAC2/LBP/MOSPD2/LGALS3/RAC1/CXCL9/S100A8/SLIT2/ADAM8/MCOLN2/CXADR/MCU/CXCL13/FCER1G/JAML/S100A9/S100A12/CXCR1/CXCL3/CXCL5/CXCL1/SYK/JAM3/NOD2/CXCL10/CXCL11/CXCL8/RAC3/C3AR1/CCL19/MYD88/FUT7/CCL13/PDE4B/FUT4/IRAK4/ITGA1/CCL5/CCL23/CCL4/CCL15/CD300H",62
"GO:0050691","regulation of defense response to virus by host","28/4770","42/18888",0.666666666666667,2.6398322851153,6.18398710462766,1.8902399667075e-08,1.49399841368644e-06,1.12046461184438e-06,"TRAF3IP2/NT5C2/IL12RB1/PYCARD/LILRB1/RIGI/IL23A/IL12B/STAT1/TNFAIP3/TRIM6/IL1B/APOBEC3F/EIF2AK4/TRIM22/PARP9/TARBP2/TOMM70/AIM2/DTX3L/ZC3H12A/IL15/CGAS/SIN3A/IFNLR1/IL27/APOBEC3G/MMP12",28
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","49/4770","94/18888",0.521276595744681,2.06412418038271,6.01174731842185,2.06933193700426e-08,1.61535627625654e-06,1.21148023082576e-06,"RUNX3/RC3H2/BCL3/RORA/IL4R/IL12RB1/RIPK2/RELB/JAK3/SHB/IL23A/IL12B/CD86/FOXP1/KMT2A/CD80/LY9/RSAD2/ANXA1/CTSL/IL6/HLX/IRF4/STAT4/ARMC5/BRD4/NFKBIZ/IL18/SH3RF1/BATF/BRAF/RUNX1/IL6R/JAK1/NLRP3/SLAMF6/ZC3H12A/STAT3/GPR183/JUNB/PTGER4/CCL19/FUT7/ASCL2/SOCS3/SOCS1/SEMA4A/IL27/SPN",49
"GO:1903037","regulation of leukocyte cell-cell adhesion","145/4770","382/18888",0.379581151832461,1.50304586914288,5.77347222029016,2.12494581209095e-08,1.63440882345731e-06,1.22576920510337e-06,"MAD1L1/HFE/FYN/RUNX3/CD44/ARID1B/RC3H2/TSPAN32/AP3D1/SMARCD1/NCK2/IL4R/ARG2/PTPRC/CYLD/LAG3/CD209/EFNB1/JAK2/IL12RB1/TNFSF13B/NFAT5/DNAJA3/PYCARD/CD276/RIPK2/IL7/IL4I1/LILRB1/RASAL3/EBI3/TYK2/JAK3/DOCK8/SHB/CXCL12/VSIR/MAP3K8/ZMIZ1/CCL2/CRTAM/MDK/AMBRA1/IL23A/PTPN6/RIPOR2/DUSP22/IL12B/CD86/HES1/IL1A/SLAMF1/ARID1A/FOXO3/NR4A3/GPAM/CD274/HSPH1/CD80/PCK1/BTN2A2/SOX4/IRF1/IL1B/TNFSF9/CD70/TNFSF14/CCR7/ADORA2A/ASS1/LILRB2/IDO1/LGALS3/FLOT2/IL6ST/IL2RA/ETS1/ANXA1/HAVCR2/DTX1/GPNMB/IL6/ACTL6A/MARCHF7/HLX/LRRC32/SLC7A1/BRD4/ILDR2/ABL2/DUSP10/ITPKB/SOX13/ZC3H8/HSPD1/NFKBIZ/TNFRSF21/IL18/ADAM8/MIA3/NCK1/RUNX1/TNFRSF13C/NLRP3/ZC3H12A/IL15/CASP3/SYK/BRD7/RAG1/B2M/NOD2/PRDX2/RHOH/IL7R/PTAFR/CEBPB/RASGRP1/CCL19/RELA/SMARCC1/STAT5B/CHST2/PTPN2/FUT7/ASCL2/IRAK1/GP1BA/SOCS1/GCNT1/ZP3/ARID2/CD55/FUT4/CD47/ADA/PELI1/SPN/PDCD1LG2/SIRPA/HLA-A/HLA-DOB/LYN/CCL5/PIK3R6",145
"GO:0071219","cellular response to molecule of bacterial origin","99/4770","238/18888",0.415966386554622,1.64712224512446,5.83968579544254,2.15621376056764e-08,1.63440882345731e-06,1.22576920510337e-06,"UPF1/PAF1/STAP1/TNIP3/SBNO2/FCGR2B/SCARB1/CXCL2/CHMP5/IRAK3/TREM2/JAK2/TSPO/NFKBIA/CD40/HCK/ACOD1/SLC7A5/PYCARD/RIPK2/LILRB1/AHR/CSF3/CCL2/NFKB1/LY86/IL12B/CD86/WNT5A/PLSCR4/IL1A/GBP3/TNFAIP3/CD274/CD80/CXCL6/IL1B/IRF3/TICAM1/LBP/ASS1/LILRB2/TRIM5/EPHB2/CD180/IRAK2/CMPK2/HAVCR2/CD36/CDK4/IL6/IL36G/TLR2/CASP1/HADHB/CXCL9/NFKBIZ/TNIP1/TRIM41/ANKRD1/BMP6/PRKCA/GBP5/CXCL13/CCR5/GBP2/NLRP3/CXCL3/CXCL5/CXCL1/ZC3H12A/ABCA1/CASP7/NOD2/PRDX2/TNIP2/CXCL10/CXCL11/PTAFR/CXCL8/CD14/PRKCE/MYD88/RELA/PPM1E/IRAK1/PDE4B/SIGIRR/CD55/ARID5A/SHPK/PDCD1LG2/IRAK4/SIRPA/CARD16/IRGM/TICAM2/LYN/MRC1",99
"GO:1902105","regulation of leukocyte differentiation","128/4770","328/18888",0.390243902439024,1.54526767909189,5.7904428862202,2.17128485165924e-08,1.63440882345731e-06,1.22576920510337e-06,"RUNX3/ARID1B/RC3H2/PRDM1/CASP8/AP3D1/SMARCD1/TFE3/FCGR2B/IL4R/GPR137B/PTPRC/CYLD/TESC/LAG3/TREM2/IL12RB1/FBXO7/ACIN1/RIPK2/IL7/IL4I1/LILRB1/TGFB1/JAK3/CDK6/SHB/VSIR/ZMIZ1/KAT2A/FBXW7/CRTAM/MDK/AMBRA1/IL23A/PTPN6/NEDD9/IL12B/CD86/FOXP1/ARID1A/CREB1/FOXO3/SLC46A2/CD80/PRXL2A/INHBA/TNFAIP6/PCK1/BTN2A2/SOX4/IRF1/TNFSF9/PCID2/ZBTB46/LILRB2/PIAS3/NOTCH2/CD101/IL2RA/IL15RA/ANXA1/DTX1/ACTL6A/HLX/IRF4/RIPK1/TNFRSF11A/BRD4/DUSP10/ITPKB/SOX13/ZC3H8/NFKBIZ/PIK3R1/OCSTAMP/IL18/ADAM8/ZFP36L2/UBASH3B/PRKCA/SH3RF1/KLF10/PPARGC1B/BATF/MMP14/BRAF/C1QC/RUNX1/NLRP3/CCR1/ZC3H12A/IL15/TLR3/DCSTAMP/SYK/FBN1/BRD7/RAG1/PRDX2/CTNNB1/RHOH/IL7R/ROR2/JUNB/CEBPB/RASGRP1/CCL19/GPR137/SMARCC1/STAT5B/PTPN2/CTNNBIP1/TMEM64/ASCL2/CSF1/SOCS1/MITF/FANCA/ARID2/NF1/ADA/IL27/NFAM1/NME2/PRKDC/LYN/PIK3R6",128
"GO:0022409","positive regulation of cell-cell adhesion","127/4770","325/18888",0.390769230769231,1.54734784712143,5.78542280645255,2.24380272542685e-08,1.66912525092635e-06,1.25180573102761e-06,"FYN/PLAUR/RUNX3/CD44/ARID1B/PTPRU/AP3D1/SMARCD1/NCK2/IL4R/PTPRC/CYLD/CD209/EFNB1/JAK2/IL12RB1/TNFSF13B/NFAT5/PIEZO1/DNAJA3/PYCARD/CD276/TJP1/RIPK2/IL7/IL4I1/LILRB1/RASAL3/EBI3/TYK2/DOCK8/SHB/VSIR/MAP3K8/ZMIZ1/CCL2/MDK/AMBRA1/IL23A/PTPN6/IL12B/CD86/WNT5A/HES1/IL1A/SLAMF1/ARID1A/FOXO3/NR4A3/GPAM/CD274/HSPH1/CD80/PCK1/BTN2A2/SOX4/IL1B/TNFSF9/CD70/TNFSF14/CCR7/PODXL/AFDN/LILRB2/FLOT2/IL6ST/IL2RA/ETS1/ANXA1/ADAM19/HAVCR2/IL6/ACTL6A/HLX/SLC7A1/BRD4/ABL2/DUSP10/ITPKB/SOX13/HSPD1/NFKBIZ/MYO10/IL18/ADAM8/CXCL13/NCK1/RUNX1/TNFRSF13C/JAK1/PDPN/NLRP3/IL15/SYK/BRD7/RAG1/B2M/NOD2/RHOH/IL7R/PTAFR/RASGRP1/CCL19/RELA/SMARCC1/STAT5B/DENND6A/CHST2/FUT7/IRAK1/GP1BA/SOCS1/GCNT1/ZP3/ARID2/CD55/FUT4/CD47/ADA/SPN/PDCD1LG2/SIRPA/HLA-A/HLA-DOB/LYN/CCL5/PIK3R6",127
"GO:0009199","ribonucleoside triphosphate metabolic process","103/4770","251/18888",0.410358565737052,1.62491668545942,5.79328734181543,2.62302096536054e-08,1.92853041441566e-06,1.44635366572206e-06,"NDUFAB1/SLC25A13/NADK/CTNS/SPHK2/VPS9D1/TIGAR/PSEN1/CAD/NDUFB2/TREM2/ATP5F1D/NDUFB7/GTPBP1/TSPO/EP300/HIF1A/TAFAZZIN/HTR2A/NME4/ANTKMT/TGFB1/AK1/LIPA/GALK1/ALDOC/HSPA8/NDUFS8/ATP5F1B/RAB23/NDUFS7/ATP5PB/SDHB/PFKFB2/ATP5F1E/ITPA/NDUFA5/CBFA2T3/NDUFA10/RAN/PRKAA1/NT5E/ATP5MC2/EFL1/FOXK2/ATP1B1/NME7/SDHC/NDUFS6/NDUFB9/SLC25A25/ATPSCKMT/ATP5F1A/ATP5MC3/ATP5PF/ATP5MJ/ATP5MC1/ADPGK/HK2/NDUFV3/HK3/JMJD8/AK4/FBP1/NDUFB6/STOML2/NUDT5/ATP5F1C/COX11/GPD1/NDUFV1/MLST8/DDIT4/STAT3/NDUFS5/ATP5ME/CTPS1/BPGM/IMPDH2/GIMAP7/FKRP/ATP6V0C/LRRK2/ENTPD4/UCKL1/ND2/ND5/OPA1/ND4/ND1/ATP6/SDHD/UQCC3/ND4L/ARL2/NDUFS3/TREX1/FIS1/ATP8/NME1/ATP5MF/ATP5PO/NME2",103
"GO:0002752","cell surface pattern recognition receptor signaling pathway","43/4770","79/18888",0.544303797468354,2.15530610620174,5.98111085899329,2.85111365842616e-08,2.07213697266996e-06,1.55405529718208e-06,"TNIP3/IFI35/OAS1/TREM2/NFKBIA/ACOD1/RIPK2/TAX1BP1/NAGLU/TNFAIP3/TRIM32/NMI/FFAR2/IRF3/TICAM1/LBP/ECSIT/TRAF3/NINJ1/IRAK2/APPL2/TLR2/PIK3R1/MFHAS1/PIK3AP1/APPL1/SQSTM1/NOD2/TNIP2/CD14/PRKCE/TMEM126A/MYD88/RELA/TBK1/IRAK1/ZNRF1/PELI1/IRAK4/TICAM2/LYN/TRIL/RAB7B",43
"GO:0042273","ribosomal large subunit biogenesis","41/4770","74/18888",0.554054054054054,2.19391466938637,5.98139756027105,3.03194112968855e-08,2.17851860943417e-06,1.63383908962284e-06,"LAS1L/NOP16/MRTO4/RRP15/NLE1/RPLP0/PES1/SNU13/CINP/GTPBP4/NOP2/MDN1/BRIX1/ZNHIT6/EBNA1BP2/FASTKD2/GTF3A/RPL5/MRM2/PPAN/NIP7/RPL35/WDR12/URB1/NHP2/RPL7/HEATR3/NIFK/RPL26/RRS1/NPM1/DDX28/RPL14/NOC2L/RPF2/MAK16/RPL23A/SDAD1/RPL10A/MRPL20/BOP1",41
"GO:0070661","leukocyte proliferation","135/4770","352/18888",0.383522727272727,1.51865351629503,5.7094561110965,3.13801747275663e-08,2.22940275058878e-06,1.67200103072367e-06,"MAD1L1/CD38/FYN/CD22/BID/BTN3A1/TNFRSF9/RC3H2/TSPAN32/CNN2/GAL/NCK2/FCGR2B/FOSL2/ARG2/PTPRC/CD209/EFNB1/TREM2/JAK2/IL12RB1/CSF2RB/CD40/ELF4/TNFSF13B/DNAJA3/PYCARD/CD276/RIPK2/IL7/IL4I1/LILRB1/RASAL3/EBI3/TYK2/PIK3CG/AHR/DOCK8/SHB/VSIR/LIPA/CCL8/CRTAM/TCIRG1/IL23A/PTPN6/IL12B/PRLR/CD86/HES1/IL1A/SLAMF1/TNFAIP3/FKBP1B/GPAM/CD274/CLU/CD80/FLT3/NDP/BTN2A2/IRF1/IL1B/TNFSF9/CD70/TNFSF14/TICAM1/RAC2/BST2/LILRB2/IDO1/LGALS3/EPHB2/CD180/IL6ST/IL2RA/ANXA1/HAVCR2/GPNMB/IL6/MARCHF7/LRRC32/SLC7A1/LMBR1L/ARMC5/HSPD1/NFKBIZ/TNFRSF21/OCSTAMP/IL18/HHEX/SH3RF1/NCK1/ACE/TNFRSF13C/AZI2/PRKCD/IL15/CASP3/SYK/PRDX2/CTNNB1/IL7R/GPR183/JUNB/BCL2L1/CTPS1/CEBPB/RASGRP1/CCL19/MYD88/STAT5B/CLCF1/GAPT/CD19/CD151/IMPDH2/TBK1/CSF1/TNFRSF4/ZP3/CD55/NF1/ADA/SLC39A10/IL27/PELI1/SPN/PDCD1LG2/FCGR3A/PSMB10/HLA-A/LYN/CCL5/CSF2RA",135
"GO:0034470","ncRNA processing","160/4770","433/18888",0.369515011547344,1.46318648597615,5.66757001773836,3.38416712510748e-08,2.37756541467273e-06,1.78311963726423e-06,"LAS1L/TSR3/ZCCHC8/RRP12/MRTO4/NOP58/USP36/TARBP1/WDR3/WDR18/RRP15/FTSJ1/ELP1/EXOSC7/EXOSC5/DDX1/WBP11/DIMT1/NOP14/ESF1/TRMT6/AARS1/AGO1/TRMT2A/PES1/SNU13/RTCB/PRORP/NOP56/RBFA/RIOK3/USB1/POP1/ERCC2/TRMT1/TGFB1/DDX49/NPM3/GTPBP4/UTP6/GAR1/NOP2/BYSL/BRIX1/NUP155/RRP9/THADA/ZNHIT6/EBNA1BP2/ERI3/HEATR1/FAM98A/RCL1/UTP20/TRMT1L/ZC3H7A/RPL5/TRMT13/MRM2/DDX27/RIOK1/RPP40/EMG1/TRMT5/OSGEPL1/PPAN/DKC1/RPL27/PIWIL4/TUT4/WDR36/NAT10/PWP1/IL6/DDX56/NCBP1/RPL35/RIPK1/PNPT1/RPS24/METTL5/SSB/WDR12/TARBP2/UTP4/NOB1/DUS3L/URB1/RPS8/METTL25B/LYAR/NHP2/RPL7/PDCD11/TUT1/NIFK/TDRD9/UTP14A/WDR4/RRP1B/RRP1/ADAR/RPL26/TFB2M/WDR43/SNIP1/UTP15/INTS1/DCAF13/NOL6/INTS6L/DDX21/BMS1/RPUSD2/NOLC1/SMAD3/TRUB2/DUS2/POP5/TSR1/ZCCHC4/STAT3/MECP2/DUS1L/PUSL1/SMAD1/PA2G4/CHD7/RPS21/RPS7/ISG20/CTU2/LARP7/PUS1/DDX10/DALRD3/NSUN3/RPP25/RRS1/GEMIN4/PLD6/PRKRA/RPS17/UTP11/GPAT2/RPL14/ADAT2/TDRD7/LAGE3/RPF2/MAK16/RPL10A/QTRT1/NSUN5P1/WDR46/RPS28/PWP2/PRKDC/FDXACB1/BOP1",160
"GO:0034340","response to type I interferon","47/4770","90/18888",0.522222222222222,2.06786862334032,5.90251839237613,3.71266530113522e-08,2.57969040649209e-06,1.93470875437989e-06,"SP100/OAS1/TTLL12/TYK2/OAS3/OAS2/PTPN6/WNT5A/IFIH1/STAT1/TRIM6/ZBP1/IRF3/SHFL/TRAF3/EIF4E2/TANK/CH25H/NLRC5/TRIM65/IFITM3/IFNAR1/TRIM41/MX1/IFNAR2/ADAR/JAK1/AZI2/RBM47/IFI27/SIN3A/TRIM56/STAT2/MYD88/PTPN2/SHMT2/TBK1/IRAK1/USP18/IFITM2/IFIT1/IFITM1/ISG15/PTPN1/TREX1/MMP12/IKBKE",47
